"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.location","Input.description1","Input.description2","Input.description3","Input.control1","Input.control2","Answer.Answer","Approve","Reject"
"3PCPFX4U545IHECBR6Y7ID4FS4XQF7","32HMK6WX830KGQ66OYIO5XV1SOHK3D","Answer one multiple choice question about a location and its descriptions.","Please choose the description which best suits the location.","descriptions, writing","$0.03","Sun May 09 21:43:19 PDT 2021","12","BatchId:4436292;OriginalHitTemplateId:928390912;","3600","259200","Sun May 16 21:43:19 PDT 2021","","","3TVRFO09GPUQCNKDPX1ZWH0FBASXLG","A1F7TXGSWETWX0","Submitted","Sun May 09 22:23:02 PDT 2021","Sun May 09 22:23:24 PDT 2021","Wed May 12 22:23:24 PDT 2021","","","","22","0% (0/0)","0% (0/0)","0% (0/0)","Long Island Mike Pizza, San Diego, California","Its a relatively lesser known pizza place that is good and usually not as crowded or have to waiting a longer amount of time for food.","It is a good, lesser-known pizza place, which is usually uncrowded and doesn’t have a long waiting time for food.","This pizza place is not as well known but it is good and not as crowded with less wait time.","The temperature is freezing in Antarctica. You should definitely bring a coat.","Bring sunscreen and a warm scarf. You will need it because the temperature here is really cold.","d1"
"3PCPFX4U545IHECBR6Y7ID4FS4XQF7","32HMK6WX830KGQ66OYIO5XV1SOHK3D","Answer one multiple choice question about a location and its descriptions.","Please choose the description which best suits the location.","descriptions, writing","$0.03","Sun May 09 21:43:19 PDT 2021","12","BatchId:4436292;OriginalHitTemplateId:928390912;","3600","259200","Sun May 16 21:43:19 PDT 2021","","","3VNL7UK1XKYXVE1XYCX4C1AP1JSTF0","A1DPF21Y1WK4D7","Submitted","Mon May 10 01:01:46 PDT 2021","Mon May 10 01:02:26 PDT 2021","Thu May 13 01:02:26 PDT 2021","","","","40","0% (0/0)","0% (0/0)","0% (0/0)","Long Island Mike Pizza, San Diego, California","Its a relatively lesser known pizza place that is good and usually not as crowded or have to waiting a longer amount of time for food.","It is a good, lesser-known pizza place, which is usually uncrowded and doesn’t have a long waiting time for food.","This pizza place is not as well known but it is good and not as crowded with less wait time.","The temperature is freezing in Antarctica. You should definitely bring a coat.","Bring sunscreen and a warm scarf. You will need it because the temperature here is really cold.","d2"
"371DNNCG58HMUFUG0WMWDQYGP7JT87","32HMK6WX830KGQ66OYIO5XV1SOHK3D","Answer one multiple choice question about a location and its descriptions.","Please choose the description which best suits the location.","descriptions, writing","$0.03","Sun May 09 21:43:19 PDT 2021","12","BatchId:4436292;OriginalHitTemplateId:928390912;","3600","259200","Sun May 16 21:43:19 PDT 2021","","","3300DTYQT7WSXK99MXJ3PEE25AYEQ7","A2IOT3PCS9G5RK","Submitted","Sun May 09 21:52:24 PDT 2021","Sun May 09 21:53:13 PDT 2021","Wed May 12 21:53:13 PDT 2021","","","","49","0% (0/0)","0% (0/0)","0% (0/0)","Weeki Wachee Springs State Park, Weeki Wachee, Florida","Manatees, wildlife, only live mermaid performance in the US, boat ride on river","The park has manatees and wildlife only.  There is boat rides on the river and live mermaid performances.","The only live mermaid performance in the United States! Enjoy a boat ride on the river and see manatees and wildlife.","I love to go here with the kids and watch movies in the car because we have a really good system.","The temperature is freezing in Antarctica. You should definitely bring a coat.","d3"
"371DNNCG58HMUFUG0WMWDQYGP7JT87","32HMK6WX830KGQ66OYIO5XV1SOHK3D","Answer one multiple choice question about a location and its descriptions.","Please choose the description which best suits the location.","descriptions, writing","$0.03","Sun May 09 21:43:19 PDT 2021","12","BatchId:4436292;OriginalHitTemplateId:928390912;","3600","259200","Sun May 16 21:43:19 PDT 2021","","","33PPUNGG3DKQKGF5VZMGFEPPP2ORZ6","ADE4283NU45C9","Submitted","Mon May 10 00:17:21 PDT 2021","Mon May 10 00:17:42 PDT 2021","Thu May 13 00:17:42 PDT 2021","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","Weeki Wachee Springs State Park, Weeki Wachee, Florida","Manatees, wildlife, only live mermaid performance in the US, boat ride on river","The park has manatees and wildlife only.  There is boat rides on the river and live mermaid performances.","The only live mermaid performance in the United States! Enjoy a boat ride on the river and see manatees and wildlife.","I love to go here with the kids and watch movies in the car because we have a really good system.","The temperature is freezing in Antarctica. You should definitely bring a coat.","d3"
"371DNNCG58HMUFUG0WMWDQYGP7JT87","32HMK6WX830KGQ66OYIO5XV1SOHK3D","Answer one multiple choice question about a location and its descriptions.","Please choose the description which best suits the location.","descriptions, writing","$0.03","Sun May 09 21:43:19 PDT 2021","12","BatchId:4436292;OriginalHitTemplateId:928390912;","3600","259200","Sun May 16 21:43:19 PDT 2021","","","36WLNQG784P5TE7K3FMDUPJ3JAAEB8","A3R0FRZIEMY65M","Rejected","Sun May 09 23:07:17 PDT 2021","Sun May 09 23:07:21 PDT 2021","Wed May 12 23:07:21 PDT 2021","","Sun May 09 23:10:46 PDT 2021","Chose quality control question designed to test whether worker is paying attention.","4","8% (1/13)","8% (1/13)","8% (1/13)","Weeki Wachee Springs State Park, Weeki Wachee, Florida","Manatees, wildlife, only live mermaid performance in the US, boat ride on river","The park has manatees and wildlife only.  There is boat rides on the river and live mermaid performances.","The only live mermaid performance in the United States! Enjoy a boat ride on the river and see manatees and wildlife.","I love to go here with the kids and watch movies in the car because we have a really good system.","The temperature is freezing in Antarctica. You should definitely bring a coat.","qc1"
"371DNNCG58HMUFUG0WMWDQYGP7JT87","32HMK6WX830KGQ66OYIO5XV1SOHK3D","Answer one multiple choice question about a location and its descriptions.","Please choose the description which best suits the location.","descriptions, writing","$0.03","Sun May 09 21:43:19 PDT 2021","12","BatchId:4436292;OriginalHitTemplateId:928390912;","3600","259200","Sun May 16 21:43:19 PDT 2021","","","37UEWGM5HYNTPKUXNODONK5DCNWR12","A1ZM001LYAMBQ5","Submitted","Sun May 09 21:51:34 PDT 2021","Sun May 09 21:53:12 PDT 2021","Wed May 12 21:53:12 PDT 2021","","","","98","0% (0/0)","0% (0/0)","0% (0/0)","Weeki Wachee Springs State Park, Weeki Wachee, Florida","Manatees, wildlife, only live mermaid performance in the US, boat ride on river","The park has manatees and wildlife only.  There is boat rides on the river and live mermaid performances.","The only live mermaid performance in the United States! Enjoy a boat ride on the river and see manatees and wildlife.","I love to go here with the kids and watch movies in the car because we have a really good system.","The temperature is freezing in Antarctica. You should definitely bring a coat.","d3"
"371DNNCG58HMUFUG0WMWDQYGP7JT87","32HMK6WX830KGQ66OYIO5XV1SOHK3D","Answer one multiple choice question about a location and its descriptions.","Please choose the description which best suits the location.","descriptions, writing","$0.03","Sun May 09 21:43:19 PDT 2021","12","BatchId:4436292;OriginalHitTemplateId:928390912;","3600","259200","Sun May 16 21:43:19 PDT 2021","","","37UQDCYH62AZTDQGLOZ7PRLT0FA7V9","A1SNTKLZ3BMCPL","Submitted","Sun May 09 21:54:30 PDT 2021","Sun May 09 21:54:58 PDT 2021","Wed May 12 21:54:58 PDT 2021","","","","28","0% (0/0)","0% (0/0)","0% (0/0)","Weeki Wachee Springs State Park, Weeki Wachee, Florida","Manatees, wildlife, only live mermaid performance in the US, boat ride on river","The park has manatees and wildlife only.  There is boat rides on the river and live mermaid performances.","The only live mermaid performance in the United States! Enjoy a boat ride on the river and see manatees and wildlife.","I love to go here with the kids and watch movies in the car because we have a really good system.","The temperature is freezing in Antarctica. You should definitely bring a coat.","d3"
"371DNNCG58HMUFUG0WMWDQYGP7JT87","32HMK6WX830KGQ66OYIO5XV1SOHK3D","Answer one multiple choice question about a location and its descriptions.","Please choose the description which best suits the location.","descriptions, writing","$0.03","Sun May 09 21:43:19 PDT 2021","12","BatchId:4436292;OriginalHitTemplateId:928390912;","3600","259200","Sun May 16 21:43:19 PDT 2021","","","3K772S5NPDQFKRA637W9G0M1ENHHET","A1T69XE3G9RJDV","Submitted","Mon May 10 00:14:21 PDT 2021","Mon May 10 00:15:15 PDT 2021","Thu May 13 00:15:15 PDT 2021","","","","54","0% (0/0)","0% (0/0)","0% (0/0)","Weeki Wachee Springs State Park, Weeki Wachee, Florida","Manatees, wildlife, only live mermaid performance in the US, boat ride on river","The park has manatees and wildlife only.  There is boat rides on the river and live mermaid performances.","The only live mermaid performance in the United States! Enjoy a boat ride on the river and see manatees and wildlife.","I love to go here with the kids and watch movies in the car because we have a really good system.","The temperature is freezing in Antarctica. You should definitely bring a coat.","d3"
"371DNNCG58HMUFUG0WMWDQYGP7JT87","32HMK6WX830KGQ66OYIO5XV1SOHK3D","Answer one multiple choice question about a location and its descriptions.","Please choose the description which best suits the location.","descriptions, writing","$0.03","Sun May 09 21:43:19 PDT 2021","12","BatchId:4436292;OriginalHitTemplateId:928390912;","3600","259200","Sun May 16 21:43:19 PDT 2021","","","3KYQYYSHY0MKK2ITBPGFUR1HQXSODT","A1MEEY4M9GP8BX","Submitted","Sun May 09 23:27:45 PDT 2021","Sun May 09 23:28:07 PDT 2021","Wed May 12 23:28:07 PDT 2021","","","","22","0% (0/0)","0% (0/0)","0% (0/0)","Weeki Wachee Springs State Park, Weeki Wachee, Florida","Manatees, wildlife, only live mermaid performance in the US, boat ride on river","The park has manatees and wildlife only.  There is boat rides on the river and live mermaid performances.","The only live mermaid performance in the United States! Enjoy a boat ride on the river and see manatees and wildlife.","I love to go here with the kids and watch movies in the car because we have a really good system.","The temperature is freezing in Antarctica. You should definitely bring a coat.","d2"
"371DNNCG58HMUFUG0WMWDQYGP7JT87","32HMK6WX830KGQ66OYIO5XV1SOHK3D","Answer one multiple choice question about a location and its descriptions.","Please choose the description which best suits the location.","descriptions, writing","$0.03","Sun May 09 21:43:19 PDT 2021","12","BatchId:4436292;OriginalHitTemplateId:928390912;","3600","259200","Sun May 16 21:43:19 PDT 2021","","","3L2IS5HSFFXOJJT3W56RP250MN9NUE","A2TM31UYSYYGNU","Submitted","Sun May 09 22:10:28 PDT 2021","Sun May 09 22:10:51 PDT 2021","Wed May 12 22:10:51 PDT 2021","","","","23","0% (0/0)","0% (0/0)","0% (0/0)","Weeki Wachee Springs State Park, Weeki Wachee, Florida","Manatees, wildlife, only live mermaid performance in the US, boat ride on river","The park has manatees and wildlife only.  There is boat rides on the river and live mermaid performances.","The only live mermaid performance in the United States! Enjoy a boat ride on the river and see manatees and wildlife.","I love to go here with the kids and watch movies in the car because we have a really good system.","The temperature is freezing in Antarctica. You should definitely bring a coat.","d3"
"371DNNCG58HMUFUG0WMWDQYGP7JT87","32HMK6WX830KGQ66OYIO5XV1SOHK3D","Answer one multiple choice question about a location and its descriptions.","Please choose the description which best suits the location.","descriptions, writing","$0.03","Sun May 09 21:43:19 PDT 2021","12","BatchId:4436292;OriginalHitTemplateId:928390912;","3600","259200","Sun May 16 21:43:19 PDT 2021","","","3PMBY0YE2CI78N89942MDVOAAYT9CZ","A247B1NO91D82E","Submitted","Sun May 09 22:52:10 PDT 2021","Sun May 09 22:54:41 PDT 2021","Wed May 12 22:54:41 PDT 2021","","","","151","0% (0/0)","0% (0/0)","0% (0/0)","Weeki Wachee Springs State Park, Weeki Wachee, Florida","Manatees, wildlife, only live mermaid performance in the US, boat ride on river","The park has manatees and wildlife only.  There is boat rides on the river and live mermaid performances.","The only live mermaid performance in the United States! Enjoy a boat ride on the river and see manatees and wildlife.","I love to go here with the kids and watch movies in the car because we have a really good system.","The temperature is freezing in Antarctica. You should definitely bring a coat.","d3"
"371DNNCG58HMUFUG0WMWDQYGP7JT87","32HMK6WX830KGQ66OYIO5XV1SOHK3D","Answer one multiple choice question about a location and its descriptions.","Please choose the description which best suits the location.","descriptions, writing","$0.03","Sun May 09 21:43:19 PDT 2021","12","BatchId:4436292;OriginalHitTemplateId:928390912;","3600","259200","Sun May 16 21:43:19 PDT 2021","","","3QL2OFSM9BXSXPC3AELRVWJUFNXNCZ","A3T5UAYFKJBVTA","Rejected","Sun May 09 21:45:22 PDT 2021","Sun May 09 21:46:34 PDT 2021","Wed May 12 21:46:34 PDT 2021","","Sun May 09 23:10:31 PDT 2021","Chose quality control question designed to test whether Turker is paying attention.","72","8% (1/13)","8% (1/13)","8% (1/13)","Weeki Wachee Springs State Park, Weeki Wachee, Florida","Manatees, wildlife, only live mermaid performance in the US, boat ride on river","The park has manatees and wildlife only.  There is boat rides on the river and live mermaid performances.","The only live mermaid performance in the United States! Enjoy a boat ride on the river and see manatees and wildlife.","I love to go here with the kids and watch movies in the car because we have a really good system.","The temperature is freezing in Antarctica. You should definitely bring a coat.","d2"
"371DNNCG58HMUFUG0WMWDQYGP7JT87","32HMK6WX830KGQ66OYIO5XV1SOHK3D","Answer one multiple choice question about a location and its descriptions.","Please choose the description which best suits the location.","descriptions, writing","$0.03","Sun May 09 21:43:19 PDT 2021","12","BatchId:4436292;OriginalHitTemplateId:928390912;","3600","259200","Sun May 16 21:43:19 PDT 2021","","","3VELCLL3GPYWMUPOWTDU6VRU9Z0F1A","ADAPBZICTHW84","Submitted","Mon May 10 00:13:41 PDT 2021","Mon May 10 00:13:56 PDT 2021","Thu May 13 00:13:56 PDT 2021","","","","15","0% (0/0)","0% (0/0)","0% (0/0)","Weeki Wachee Springs State Park, Weeki Wachee, Florida","Manatees, wildlife, only live mermaid performance in the US, boat ride on river","The park has manatees and wildlife only.  There is boat rides on the river and live mermaid performances.","The only live mermaid performance in the United States! Enjoy a boat ride on the river and see manatees and wildlife.","I love to go here with the kids and watch movies in the car because we have a really good system.","The temperature is freezing in Antarctica. You should definitely bring a coat.","d1"
"371DNNCG58HMUFUG0WMWDQYGP7JT87","32HMK6WX830KGQ66OYIO5XV1SOHK3D","Answer one multiple choice question about a location and its descriptions.","Please choose the description which best suits the location.","descriptions, writing","$0.03","Sun May 09 21:43:19 PDT 2021","12","BatchId:4436292;OriginalHitTemplateId:928390912;","3600","259200","Sun May 16 21:43:19 PDT 2021","","","3XXU1SWE8RA1JENYPUN2EPXT7RDA0L","A38TQ8C4CHZ6UW","Submitted","Sun May 09 22:44:02 PDT 2021","Sun May 09 22:46:10 PDT 2021","Wed May 12 22:46:10 PDT 2021","","","","128","0% (0/0)","0% (0/0)","0% (0/0)","Weeki Wachee Springs State Park, Weeki Wachee, Florida","Manatees, wildlife, only live mermaid performance in the US, boat ride on river","The park has manatees and wildlife only.  There is boat rides on the river and live mermaid performances.","The only live mermaid performance in the United States! Enjoy a boat ride on the river and see manatees and wildlife.","I love to go here with the kids and watch movies in the car because we have a really good system.","The temperature is freezing in Antarctica. You should definitely bring a coat.","d2"
"3LVTFB9DF9XOVE862Q4P0Y4RTJXQG6","32HMK6WX830KGQ66OYIO5XV1SOHK3D","Answer one multiple choice question about a location and its descriptions.","Please choose the description which best suits the location.","descriptions, writing","$0.03","Sun May 09 21:43:19 PDT 2021","12","BatchId:4436292;OriginalHitTemplateId:928390912;","3600","259200","Sun May 16 21:43:19 PDT 2021","","","30X31N5D6851KN7AYW6MOV3C2JXAS9","A1L7T5SC0QFUE0","Submitted","Sun May 09 22:56:38 PDT 2021","Sun May 09 22:57:05 PDT 2021","Wed May 12 22:57:05 PDT 2021","","","","27","0% (0/0)","0% (0/0)","0% (0/0)","Wildwood Park, Harrisburg, Pennsylvania","It is a nature sanctuary and provide lot of opportunity to see unusual wildlife","It is a nature sanctuary and provides a lot of opportunities to see unusual wildlife.","A nature sanctuary which provides an opportunity to see unusual wildlife.","Great place to bring the kids. There is an ice rink where you can skate on purple sand and the weather is nice and warm.","Far. Very short distance traveling. I like go with family.","d2"
"3LVTFB9DF9XOVE862Q4P0Y4RTJXQG6","32HMK6WX830KGQ66OYIO5XV1SOHK3D","Answer one multiple choice question about a location and its descriptions.","Please choose the description which best suits the location.","descriptions, writing","$0.03","Sun May 09 21:43:19 PDT 2021","12","BatchId:4436292;OriginalHitTemplateId:928390912;","3600","259200","Sun May 16 21:43:19 PDT 2021","","","35LDD5557FJ4Y53RQQNP6072F6CMKR","ADE4283NU45C9","Submitted","Mon May 10 00:15:35 PDT 2021","Mon May 10 00:16:32 PDT 2021","Thu May 13 00:16:32 PDT 2021","","","","57","0% (0/0)","0% (0/0)","0% (0/0)","Wildwood Park, Harrisburg, Pennsylvania","It is a nature sanctuary and provide lot of opportunity to see unusual wildlife","It is a nature sanctuary and provides a lot of opportunities to see unusual wildlife.","A nature sanctuary which provides an opportunity to see unusual wildlife.","Great place to bring the kids. There is an ice rink where you can skate on purple sand and the weather is nice and warm.","Far. Very short distance traveling. I like go with family.","d3"
