"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.location","Input.description1","Input.description2","Input.description3","Input.description4","Input.control1","Input.control2","Answer.Answer","Approve","Reject"
"3R6RZGK0YJRGMDPNIVK5DLA3F72VY3","32HMK6WX830KGQ66OYIO5XV1SOHK3D","Answer one multiple choice question about a location and its descriptions.","Please choose the description which best suits the location.","descriptions, writing","$0.03","Sun May 09 21:46:47 PDT 2021","11","BatchId:4436295;OriginalHitTemplateId:928390912;","3600","259200","Sun May 16 21:46:47 PDT 2021","","","39K0FND3AMUYMSU5EZA0CM46AUIMAC","ADAPBZICTHW84","Submitted","Mon May 10 00:13:57 PDT 2021","Mon May 10 00:14:18 PDT 2021","Thu May 13 00:14:18 PDT 2021","","","","21","0% (0/0)","0% (0/0)","0% (0/0)","The Morris Arboretum, Philadelphia, Pennsylvania","The Morris Arboretum is really beautiful in the spring, with several flourishing trees. They offer special tours in the spring!","The Morris Arboretum is really beautiful in the spring, with several flourishing trees and the best thing is that they offer special tours in the spring.","The Arboretum is open daily except major holidays; advance tickets are required for all visitors including members.","In the spring time you can enjoy one of our special tours of the Morris Arboretum and see all of the beautiful scenery.","Bring sunscreen and a warm scarf. You will need it because the temperature here is really cold.","Nice art supplies with pretty colors. They really taste nice.","d1"
"3R6RZGK0YJRGMDPNIVK5DLA3F72VY3","32HMK6WX830KGQ66OYIO5XV1SOHK3D","Answer one multiple choice question about a location and its descriptions.","Please choose the description which best suits the location.","descriptions, writing","$0.03","Sun May 09 21:46:47 PDT 2021","11","BatchId:4436295;OriginalHitTemplateId:928390912;","3600","259200","Sun May 16 21:46:47 PDT 2021","","","3DY4FPOOA639BWAVU2XDU8CT1R3VRV","A3BOGII0UDB3GM","Rejected","Sun May 09 21:50:57 PDT 2021","Sun May 09 21:54:37 PDT 2021","Wed May 12 21:54:37 PDT 2021","","Sun May 09 23:11:56 PDT 2021","Chose quality control question designed to test whether worker is paying attention.","220","50% (1/2)","50% (1/2)","50% (1/2)","The Morris Arboretum, Philadelphia, Pennsylvania","The Morris Arboretum is really beautiful in the spring, with several flourishing trees. They offer special tours in the spring!","The Morris Arboretum is really beautiful in the spring, with several flourishing trees and the best thing is that they offer special tours in the spring.","The Arboretum is open daily except major holidays; advance tickets are required for all visitors including members.","In the spring time you can enjoy one of our special tours of the Morris Arboretum and see all of the beautiful scenery.","Bring sunscreen and a warm scarf. You will need it because the temperature here is really cold.","Nice art supplies with pretty colors. They really taste nice.","qc1"
"3R6RZGK0YJRGMDPNIVK5DLA3F72VY3","32HMK6WX830KGQ66OYIO5XV1SOHK3D","Answer one multiple choice question about a location and its descriptions.","Please choose the description which best suits the location.","descriptions, writing","$0.03","Sun May 09 21:46:47 PDT 2021","11","BatchId:4436295;OriginalHitTemplateId:928390912;","3600","259200","Sun May 16 21:46:47 PDT 2021","","","3E47SOBEYVB0JO1CDY8ZQONDTPLCIS","A2H8COLIKXJRI1","Submitted","Mon May 10 01:12:54 PDT 2021","Mon May 10 01:13:34 PDT 2021","Thu May 13 01:13:34 PDT 2021","","","","40","0% (0/0)","0% (0/0)","0% (0/0)","The Morris Arboretum, Philadelphia, Pennsylvania","The Morris Arboretum is really beautiful in the spring, with several flourishing trees. They offer special tours in the spring!","The Morris Arboretum is really beautiful in the spring, with several flourishing trees and the best thing is that they offer special tours in the spring.","The Arboretum is open daily except major holidays; advance tickets are required for all visitors including members.","In the spring time you can enjoy one of our special tours of the Morris Arboretum and see all of the beautiful scenery.","Bring sunscreen and a warm scarf. You will need it because the temperature here is really cold.","Nice art supplies with pretty colors. They really taste nice.","d1"
"3R6RZGK0YJRGMDPNIVK5DLA3F72VY3","32HMK6WX830KGQ66OYIO5XV1SOHK3D","Answer one multiple choice question about a location and its descriptions.","Please choose the description which best suits the location.","descriptions, writing","$0.03","Sun May 09 21:46:47 PDT 2021","11","BatchId:4436295;OriginalHitTemplateId:928390912;","3600","259200","Sun May 16 21:46:47 PDT 2021","","","3KKG4CDWKND4DJVUGPW4UXCMILD94N","A3R0FRZIEMY65M","Submitted","Sun May 09 23:07:12 PDT 2021","Sun May 09 23:07:17 PDT 2021","Wed May 12 23:07:17 PDT 2021","","","","5","8% (1/13)","8% (1/13)","8% (1/13)","The Morris Arboretum, Philadelphia, Pennsylvania","The Morris Arboretum is really beautiful in the spring, with several flourishing trees. They offer special tours in the spring!","The Morris Arboretum is really beautiful in the spring, with several flourishing trees and the best thing is that they offer special tours in the spring.","The Arboretum is open daily except major holidays; advance tickets are required for all visitors including members.","In the spring time you can enjoy one of our special tours of the Morris Arboretum and see all of the beautiful scenery.","Bring sunscreen and a warm scarf. You will need it because the temperature here is really cold.","Nice art supplies with pretty colors. They really taste nice.","qc1"
"3R6RZGK0YJRGMDPNIVK5DLA3F72VY3","32HMK6WX830KGQ66OYIO5XV1SOHK3D","Answer one multiple choice question about a location and its descriptions.","Please choose the description which best suits the location.","descriptions, writing","$0.03","Sun May 09 21:46:47 PDT 2021","11","BatchId:4436295;OriginalHitTemplateId:928390912;","3600","259200","Sun May 16 21:46:47 PDT 2021","","","3M1CVSFP65KP77SX6SHHTVOBKVFAQN","ADE4283NU45C9","Submitted","Mon May 10 00:17:42 PDT 2021","Mon May 10 00:18:08 PDT 2021","Thu May 13 00:18:08 PDT 2021","","","","26","0% (0/0)","0% (0/0)","0% (0/0)","The Morris Arboretum, Philadelphia, Pennsylvania","The Morris Arboretum is really beautiful in the spring, with several flourishing trees. They offer special tours in the spring!","The Morris Arboretum is really beautiful in the spring, with several flourishing trees and the best thing is that they offer special tours in the spring.","The Arboretum is open daily except major holidays; advance tickets are required for all visitors including members.","In the spring time you can enjoy one of our special tours of the Morris Arboretum and see all of the beautiful scenery.","Bring sunscreen and a warm scarf. You will need it because the temperature here is really cold.","Nice art supplies with pretty colors. They really taste nice.","d1"
"3R6RZGK0YJRGMDPNIVK5DLA3F72VY3","32HMK6WX830KGQ66OYIO5XV1SOHK3D","Answer one multiple choice question about a location and its descriptions.","Please choose the description which best suits the location.","descriptions, writing","$0.03","Sun May 09 21:46:47 PDT 2021","11","BatchId:4436295;OriginalHitTemplateId:928390912;","3600","259200","Sun May 16 21:46:47 PDT 2021","","","3NGI5ARFTYK8D7EIAW9ZIP5YB5NP1N","A1T69XE3G9RJDV","Submitted","Mon May 10 00:15:15 PDT 2021","Mon May 10 00:16:02 PDT 2021","Thu May 13 00:16:02 PDT 2021","","","","47","0% (0/0)","0% (0/0)","0% (0/0)","The Morris Arboretum, Philadelphia, Pennsylvania","The Morris Arboretum is really beautiful in the spring, with several flourishing trees. They offer special tours in the spring!","The Morris Arboretum is really beautiful in the spring, with several flourishing trees and the best thing is that they offer special tours in the spring.","The Arboretum is open daily except major holidays; advance tickets are required for all visitors including members.","In the spring time you can enjoy one of our special tours of the Morris Arboretum and see all of the beautiful scenery.","Bring sunscreen and a warm scarf. You will need it because the temperature here is really cold.","Nice art supplies with pretty colors. They really taste nice.","d4"
"3R6RZGK0YJRGMDPNIVK5DLA3F72VY3","32HMK6WX830KGQ66OYIO5XV1SOHK3D","Answer one multiple choice question about a location and its descriptions.","Please choose the description which best suits the location.","descriptions, writing","$0.03","Sun May 09 21:46:47 PDT 2021","11","BatchId:4436295;OriginalHitTemplateId:928390912;","3600","259200","Sun May 16 21:46:47 PDT 2021","","","3O7L7BFSHJ4FGMLQ9PEUGCNGE0TEIG","A247B1NO91D82E","Submitted","Sun May 09 22:49:01 PDT 2021","Sun May 09 22:50:48 PDT 2021","Wed May 12 22:50:48 PDT 2021","","","","107","0% (0/0)","0% (0/0)","0% (0/0)","The Morris Arboretum, Philadelphia, Pennsylvania","The Morris Arboretum is really beautiful in the spring, with several flourishing trees. They offer special tours in the spring!","The Morris Arboretum is really beautiful in the spring, with several flourishing trees and the best thing is that they offer special tours in the spring.","The Arboretum is open daily except major holidays; advance tickets are required for all visitors including members.","In the spring time you can enjoy one of our special tours of the Morris Arboretum and see all of the beautiful scenery.","Bring sunscreen and a warm scarf. You will need it because the temperature here is really cold.","Nice art supplies with pretty colors. They really taste nice.","d3"
"3R6RZGK0YJRGMDPNIVK5DLA3F72VY3","32HMK6WX830KGQ66OYIO5XV1SOHK3D","Answer one multiple choice question about a location and its descriptions.","Please choose the description which best suits the location.","descriptions, writing","$0.03","Sun May 09 21:46:47 PDT 2021","11","BatchId:4436295;OriginalHitTemplateId:928390912;","3600","259200","Sun May 16 21:46:47 PDT 2021","","","3R9WASFE24VTHQAW44MMYPB6ME1ZF7","A2TM31UYSYYGNU","Submitted","Sun May 09 22:07:23 PDT 2021","Sun May 09 22:09:24 PDT 2021","Wed May 12 22:09:24 PDT 2021","","","","121","0% (0/0)","0% (0/0)","0% (0/0)","The Morris Arboretum, Philadelphia, Pennsylvania","The Morris Arboretum is really beautiful in the spring, with several flourishing trees. They offer special tours in the spring!","The Morris Arboretum is really beautiful in the spring, with several flourishing trees and the best thing is that they offer special tours in the spring.","The Arboretum is open daily except major holidays; advance tickets are required for all visitors including members.","In the spring time you can enjoy one of our special tours of the Morris Arboretum and see all of the beautiful scenery.","Bring sunscreen and a warm scarf. You will need it because the temperature here is really cold.","Nice art supplies with pretty colors. They really taste nice.","d3"
"3R6RZGK0YJRGMDPNIVK5DLA3F72VY3","32HMK6WX830KGQ66OYIO5XV1SOHK3D","Answer one multiple choice question about a location and its descriptions.","Please choose the description which best suits the location.","descriptions, writing","$0.03","Sun May 09 21:46:47 PDT 2021","11","BatchId:4436295;OriginalHitTemplateId:928390912;","3600","259200","Sun May 16 21:46:47 PDT 2021","","","3SPJ033426I9H2MNR8BOZGUW9RAYJE","A3T5UAYFKJBVTA","Submitted","Sun May 09 21:46:52 PDT 2021","Sun May 09 21:50:48 PDT 2021","Wed May 12 21:50:48 PDT 2021","","","","236","8% (1/13)","8% (1/13)","8% (1/13)","The Morris Arboretum, Philadelphia, Pennsylvania","The Morris Arboretum is really beautiful in the spring, with several flourishing trees. They offer special tours in the spring!","The Morris Arboretum is really beautiful in the spring, with several flourishing trees and the best thing is that they offer special tours in the spring.","The Arboretum is open daily except major holidays; advance tickets are required for all visitors including members.","In the spring time you can enjoy one of our special tours of the Morris Arboretum and see all of the beautiful scenery.","Bring sunscreen and a warm scarf. You will need it because the temperature here is really cold.","Nice art supplies with pretty colors. They really taste nice.","d1"
"3R6RZGK0YJRGMDPNIVK5DLA3F72VY3","32HMK6WX830KGQ66OYIO5XV1SOHK3D","Answer one multiple choice question about a location and its descriptions.","Please choose the description which best suits the location.","descriptions, writing","$0.03","Sun May 09 21:46:47 PDT 2021","11","BatchId:4436295;OriginalHitTemplateId:928390912;","3600","259200","Sun May 16 21:46:47 PDT 2021","","","3TPWUS5F8EGIKJLH2FCERFWL80JCWZ","A1QBDIKCMD3YQA","Submitted","Mon May 10 01:15:08 PDT 2021","Mon May 10 01:15:25 PDT 2021","Thu May 13 01:15:25 PDT 2021","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","The Morris Arboretum, Philadelphia, Pennsylvania","The Morris Arboretum is really beautiful in the spring, with several flourishing trees. They offer special tours in the spring!","The Morris Arboretum is really beautiful in the spring, with several flourishing trees and the best thing is that they offer special tours in the spring.","The Arboretum is open daily except major holidays; advance tickets are required for all visitors including members.","In the spring time you can enjoy one of our special tours of the Morris Arboretum and see all of the beautiful scenery.","Bring sunscreen and a warm scarf. You will need it because the temperature here is really cold.","Nice art supplies with pretty colors. They really taste nice.","d2"
"3R6RZGK0YJRGMDPNIVK5DLA3F72VY3","32HMK6WX830KGQ66OYIO5XV1SOHK3D","Answer one multiple choice question about a location and its descriptions.","Please choose the description which best suits the location.","descriptions, writing","$0.03","Sun May 09 21:46:47 PDT 2021","11","BatchId:4436295;OriginalHitTemplateId:928390912;","3600","259200","Sun May 16 21:46:47 PDT 2021","","","3XIQGXAUMHNRX2VBL30PDCIEGQTX7D","A1L7T5SC0QFUE0","Submitted","Sun May 09 22:57:32 PDT 2021","Sun May 09 22:57:51 PDT 2021","Wed May 12 22:57:51 PDT 2021","","","","19","0% (0/0)","0% (0/0)","0% (0/0)","The Morris Arboretum, Philadelphia, Pennsylvania","The Morris Arboretum is really beautiful in the spring, with several flourishing trees. They offer special tours in the spring!","The Morris Arboretum is really beautiful in the spring, with several flourishing trees and the best thing is that they offer special tours in the spring.","The Arboretum is open daily except major holidays; advance tickets are required for all visitors including members.","In the spring time you can enjoy one of our special tours of the Morris Arboretum and see all of the beautiful scenery.","Bring sunscreen and a warm scarf. You will need it because the temperature here is really cold.","Nice art supplies with pretty colors. They really taste nice.","d4"
"386659BNUPW336D439P7E593EQH10K","32HMK6WX830KGQ66OYIO5XV1SOHK3D","Answer one multiple choice question about a location and its descriptions.","Please choose the description which best suits the location.","descriptions, writing","$0.03","Sun May 09 21:46:47 PDT 2021","10","BatchId:4436295;OriginalHitTemplateId:928390912;","3600","259200","Sun May 16 21:46:47 PDT 2021","","","33PPO7FEC0UAOG7QDU3AAU5VEOVDIP","A1T69XE3G9RJDV","Submitted","Mon May 10 00:21:28 PDT 2021","Mon May 10 00:21:56 PDT 2021","Thu May 13 00:21:56 PDT 2021","","","","28","0% (0/0)","0% (0/0)","0% (0/0)","Mount Bonnell, Texas, Texas","Mount Bonnell, is the best scenic overlooks in Texas.","Mount Bonnell, also known as Covert Park, is a prominent point alongside the Lake Austin portion of the Colorado River in Austin, Texas. It has been a popular tourist destination since the 1850s. The mount provides a vista for viewing the city of Austin, Lake Austin, and the surrounding hills.","5.1-acre park known for its elevated summit offering sweeping views of Lake Austin.","Its a nice tourist area but most tourist never find out about it.","If you look hard enough then you can see a python weaving through the snow. Don't forget to bring a camera!","It is really close to moon so you can see lots of stars and even Venus.","d2"
"386659BNUPW336D439P7E593EQH10K","32HMK6WX830KGQ66OYIO5XV1SOHK3D","Answer one multiple choice question about a location and its descriptions.","Please choose the description which best suits the location.","descriptions, writing","$0.03","Sun May 09 21:46:47 PDT 2021","10","BatchId:4436295;OriginalHitTemplateId:928390912;","3600","259200","Sun May 16 21:46:47 PDT 2021","","","352YTHGRO0SXSPDDE1KW7EAA1YNH4N","ADAPBZICTHW84","Submitted","Mon May 10 00:11:31 PDT 2021","Mon May 10 00:12:11 PDT 2021","Thu May 13 00:12:11 PDT 2021","","","","40","0% (0/0)","0% (0/0)","0% (0/0)","Mount Bonnell, Texas, Texas","Mount Bonnell, is the best scenic overlooks in Texas.","Mount Bonnell, also known as Covert Park, is a prominent point alongside the Lake Austin portion of the Colorado River in Austin, Texas. It has been a popular tourist destination since the 1850s. The mount provides a vista for viewing the city of Austin, Lake Austin, and the surrounding hills.","5.1-acre park known for its elevated summit offering sweeping views of Lake Austin.","Its a nice tourist area but most tourist never find out about it.","If you look hard enough then you can see a python weaving through the snow. Don't forget to bring a camera!","It is really close to moon so you can see lots of stars and even Venus.","d2"
"386659BNUPW336D439P7E593EQH10K","32HMK6WX830KGQ66OYIO5XV1SOHK3D","Answer one multiple choice question about a location and its descriptions.","Please choose the description which best suits the location.","descriptions, writing","$0.03","Sun May 09 21:46:47 PDT 2021","10","BatchId:4436295;OriginalHitTemplateId:928390912;","3600","259200","Sun May 16 21:46:47 PDT 2021","","","37Z929RLGEN6ZJ6J4WX3J0T4Q8CTS7","A3T5UAYFKJBVTA","Submitted","Sun May 09 22:21:16 PDT 2021","Sun May 09 22:22:40 PDT 2021","Wed May 12 22:22:40 PDT 2021","","","","84","8% (1/13)","8% (1/13)","8% (1/13)","Mount Bonnell, Texas, Texas","Mount Bonnell, is the best scenic overlooks in Texas.","Mount Bonnell, also known as Covert Park, is a prominent point alongside the Lake Austin portion of the Colorado River in Austin, Texas. It has been a popular tourist destination since the 1850s. The mount provides a vista for viewing the city of Austin, Lake Austin, and the surrounding hills.","5.1-acre park known for its elevated summit offering sweeping views of Lake Austin.","Its a nice tourist area but most tourist never find out about it.","If you look hard enough then you can see a python weaving through the snow. Don't forget to bring a camera!","It is really close to moon so you can see lots of stars and even Venus.","d2"
